So,12.09.21,17:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Zuege,Tim,0,0,,,0,0,0
3,Forrer,Steven,1/2,0,50,2,0,0,0
4,Kiener,Lars,1/1,0,100,2,0,0,0
7,Ruef,Mauro,1/2,0,50,,0,0,0
8,Stettler,Nils,1/2,0,50,,0,0,0
10,Lutz,Nico,3/3,0,100,,0,0,0
11,Wyttenbach,Ivan,2/3,0,66,1,0,0,0
15,Lory,Elias,0/1,0,0,,0,0,0
17,Christinat,Joël,4/7,0,57,1,0,2,0
18,Scheidegger,Roman,1/1,0,100,2,0,0,0
20,Schöni,Gregory,0/1,0,0,,0,1,0
21,Drollinger,Yannick,2/4,0,50,4,0,0,0
22,Stettler,Jan,0,0,,,0,0,0
23,Manse,Cedric,4/7,2/2,57,1,0,1,0
24,Recher,Jan,1/3,0,33,,0,0,0
33,Brenzikofer,André,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
1,Zuege,Tim,6/28,0/2,22
33,Brenzikofer,André,1/5,0/2,20
""
STAFF,V,2',D
A,BLEUER,Dominic,0,0,0
B,GEHRIG,Ciril,0,0,0
C,Gäumann,Philippe,0,0,0
