19_03_,19_04_,18_09_,18_11_,18_10_,19_02_,18_12_,19_01_,Average Performance (Whole Season),Median Performance (Whole Season),time
-2.916666666666667,7.583333333333333,-3.0,1.1111111111111112,3.5,-2.416666666666667,-4.083333333333334,-2.1666666666666665,-0.2986111111111112,-2.1666666666666665,21
-3.1666666666666665,9.0,-2.611111111111111,0.888888888888889,3.5,-2.888888888888889,-3.8333333333333335,-2.5,-0.20138888888888895,-2.5,22
-3.3333333333333335,8.958333333333334,-1.6111111111111114,0.4444444444444444,3.5,-3.0,-3.4166666666666665,-3.166666666666667,-0.2031250000000001,-1.6111111111111114,23
-3.277777777777778,9.0,-0.6666666666666667,-0.38888888888888884,3.8333333333333335,-3.1666666666666665,-3.0,-3.7,-0.1708333333333334,-0.6666666666666667,24
-3.0,8.916666666666668,-0.16666666666666666,-0.8333333333333334,4.583333333333334,-3.8333333333333335,-3.0,-3.111111111111111,-0.05555555555555536,-0.8333333333333334,25
-3.0,8.5,0.5,-0.7222222222222222,4.833333333333333,-5.166666666666666,-3.1111111111111107,-2.5,-0.08333333333333326,-0.7222222222222222,26
-3.0,8.166666666666668,1.0,-0.75,4.583333333333334,-5.75,-3.1666666666666665,-2.583333333333333,-0.18749999999999978,-0.75,27
-3.0,7.666666666666666,1.5,-0.7777777777777778,4.333333333333333,-6.111111111111112,-2.875,-2.75,-0.25173611111111127,-0.7777777777777778,28
-3.0,7.666666666666667,2.3333333333333335,-0.6666666666666666,3.5,-6.416666666666666,-2.416666666666667,-3.0,-0.24999999999999978,-0.6666666666666666,29
-3.1666666666666665,8.611111111111112,3.4583333333333335,-0.5833333333333333,2.5,-6.833333333333334,-2.388888888888889,-3.0999999999999996,-0.18784722222222205,-0.5833333333333333,30
-3.0,9.0,4.083333333333334,-0.25,1.5416666666666667,-7.416666666666667,-2.7777777777777772,-3.3333333333333335,-0.2690972222222221,-0.2690972222222221,31
-2.5,9.166666666666666,4.166666666666667,0.16666666666666666,1.0833333333333335,-8.166666666666668,-3.4166666666666665,-3.3333333333333335,-0.35416666666666674,-0.35416666666666674,32
-2.1666666666666665,9.333333333333334,4.0,0.3333333333333333,1.5,-8.833333333333334,-3.916666666666667,-3.0555555555555554,-0.35069444444444464,-0.35069444444444464,33
-1.8333333333333333,9.333333333333334,4.0,0.04166666666666668,2.166666666666667,-9.0,-4.166666666666667,-2.8888888888888893,-0.2934027777777777,-0.2934027777777777,34
-1.8333333333333333,9.388888888888891,4.0,-0.41666666666666663,2.6666666666666665,-8.958333333333334,-3.8333333333333335,-3.333333333333333,-0.28993055555555536,-0.41666666666666663,35
-1.9166666666666665,9.666666666666666,3.6666666666666665,-0.75,3.0,-8.555555555555555,-3.277777777777778,-3.4444444444444446,-0.20138888888888906,-0.75,36
-1.7222222222222223,10.333333333333334,3.625,-1.125,3.416666666666667,-8.25,-2.6666666666666665,-3.1666666666666665,0.05555555555555558,-1.125,37
-1.6666666666666667,10.333333333333332,4.0,-1.3333333333333333,3.5,-8.416666666666668,-2.6666666666666665,-2.722222222222222,0.12847222222222188,-1.3333333333333333,38
-2.0,10.0,3.6666666666666665,-1.1666666666666667,3.416666666666667,-8.666666666666666,-2.833333333333333,-2.083333333333333,0.04166666666666696,-1.1666666666666667,39
-2.1666666666666665,9.833333333333334,3.277777777777778,-0.25000000000000006,3.1666666666666665,-8.833333333333334,-3.1666666666666665,-1.5,0.04513888888888906,-0.25000000000000006,40
-1.9999999999999998,9.88888888888889,2.6666666666666665,0.6666666666666666,3.083333333333333,-8.833333333333334,-3.1666666666666665,-0.8333333333333333,0.18402777777777768,0.18402777777777768,41
-1.2777777777777777,9.875,2.3333333333333335,1.0,2.5,-8.708333333333334,-3.0555555555555554,-0.04166666666666668,0.328125,0.328125,42
-0.5833333333333333,10.833333333333332,1.8333333333333335,1.5,1.6666666666666665,-9.5,-3.416666666666667,0.16666666666666666,0.3124999999999998,0.3124999999999998,43
-0.5,12.0,1.5,1.7083333333333333,1.2222222222222223,-10.888888888888891,-4.222222222222222,0.16666666666666666,0.12326388888888862,0.16666666666666666,44
-0.37499999999999994,12.611111111111112,1.5,1.1666666666666665,1.1666666666666667,-12.083333333333334,-5.0,0.041666666666666664,-0.12152777777777768,0.041666666666666664,45
-0.08333333333333333,13.0,1.5,0.8333333333333334,1.1666666666666667,-12.888888888888888,-5.583333333333334,-0.16666666666666666,-0.2777777777777777,-0.08333333333333333,46
0.08333333333333333,13.25,1.0,0.875,1.1111111111111114,-13.333333333333334,-5.5,-0.16666666666666666,-0.3350694444444444,0.08333333333333333,47
-0.38888888888888884,13.611111111111109,0.3333333333333333,0.8333333333333334,1.1666666666666667,-13.277777777777779,-4.708333333333333,-0.16666666666666666,-0.32465277777777857,-0.16666666666666666,48
-0.611111111111111,13.666666666666666,-0.16666666666666666,0.8333333333333334,1.3333333333333333,-13.0,-4.666666666666666,-0.38888888888888884,-0.375,-0.375,49
-0.4444444444444444,13.083333333333332,-1.0,0.7222222222222222,1.6666666666666665,-12.944444444444445,-5.333333333333334,-1.25,-0.6875000000000007,-0.6875000000000007,50
-0.8333333333333334,12.888888888888891,-1.8333333333333335,0.5833333333333333,1.9166666666666665,-12.833333333333334,-5.916666666666666,-2.3333333333333335,-1.0451388888888888,-1.0451388888888888,51
-1.0,12.888888888888891,-2.3333333333333335,0.3333333333333333,2.25,-12.833333333333334,-6.0,-3.0555555555555554,-1.2187499999999998,-1.2187499999999998,52
-0.75,12.666666666666666,-2.5,0.27777777777777773,2.3333333333333335,-12.666666666666666,-5.833333333333333,-3.3333333333333335,-1.2256944444444446,-1.2256944444444446,53
-0.5,12.666666666666666,-2.3333333333333335,0.16666666666666666,2.3333333333333335,-12.777777777777779,-6.133333333333334,-3.3333333333333335,-1.238888888888889,-1.238888888888889,54
-0.5833333333333333,12.444444444444445,-1.8333333333333335,0.0,2.3333333333333335,-13.277777777777777,-6.833333333333333,-3.416666666666667,-1.3958333333333333,-1.3958333333333333,55
-1.0,12.333333333333334,-1.1666666666666665,0.0,2.5,-14.166666666666668,-7.583333333333333,-3.4,-1.5604166666666663,-1.1666666666666665,56
-1.5833333333333333,12.333333333333334,-0.4388888888888889,0.0,2.3666666666666667,-14.75,-8.222222222222221,-3.0,-1.6618055555555553,-1.5833333333333333,57
-2.444444444444444,12.533333333333333,,,2.25,-14.5,-9.070833333333333,-3.2055555555555557,-2.40625,-2.444444444444444,58
-2.916666666666667,12.5,,,,-14.391666666666667,,,-1.6027777777777785,-2.259722222222223,59
-3.0,,,,,-14.5,,,-8.75,-8.75,60
