SPIELER,TORE,7M,%,TF,V,2',D
Wyss Dominique,0,0,,,0,0,0
Baumgartner Serafin,2/6,0,33,1,0,0,0
Kiener Lars,1/8,0,12,,0,0,0
Meier Aaron,1/5,0,20,,0,0,0
Stebler Urs,4/5,0,80,3,0,0,0
Lutz Nico,1/3,0,33,,0,0,0
Kocher Roman,0,0,,,0,0,0
Christinat Joël,1/9,0,11,1,1,0,0
Scheidegger Roman,0/3,0,0,2,0,0,0
Gruber Nino,0/4,0,0,,0,0,0
Drollinger Yannick,0,0,,,0,0,0
Manse Cedric,1/4,0,25,1,0,1,0
Sorgen Janick,4/5,1/2,80,1,1,0,0
