SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Schwab Yannick,5/7,0,71,1,1,0,0
Stebler Urs,0,0,,,0,0,0
Lutz Nico,2/2,0,100,2,0,0,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,1/2,0,50,3,0,0,0
Christinat Joël,6/8,0,75,2,0,0,0
Scheidegger Roman,0,0,,,0,0,0
Gruber Nino,4/5,0,80,,0,0,0
Drollinger Yannick,0,0,,,0,0,0
Felder Gabriel,4/7,0,57,2,0,0,0
Manse Cedric,7/12,5/6,58,1,1,2,0
Sorgen Janick,0,0,,,0,0,0
Rathgeb Thomas,1/2,0,50,,1,0,0
