SPIELER,TORE,7M,%,TF,V,2',D
Wyss Dominique,0,0,,,0,0,0
Baumgartner Serafin,1/2,0,50,,0,0,0
Kiener Lars,0/1,0,0,,0,0,0
Meier Aaron,0,0,,,0,0,0
Schwab Yannick,0,0,,1,0,0,0
Stebler Urs,6/10,1/2,60,4,1,1,0
Lutz Nico,1/2,0,50,1,0,1,0
Hunziker Simon,0,0,,,0,0,0
Lory Elias,1/4,1/2,25,1,0,0,0
Christinat Joël,10/17,0,58,2,0,1,0
Scheidegger Roman,3/7,0,42,1,0,0,0
Gruber Nino,6/6,0,100,2,1,0,0
Drollinger Yannick,0/1,0,0,1,0,0,0
Sorgen Janick,3/5,2/4,60,1,1,3,0
