SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Baumgartner Serafin,2/3,0,66,,0,0,0
Kiener Lars,0,0,,1,0,0,0
Meier Aaron,0,0,,,1,1,0
Rathgeb Thomas,3/5,0,60,1,1,1,0
Stebler Urs,1/2,0,50,1,1,2,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,2/3,0,66,2,0,0,0
Christinat Joël,4/9,0,44,,0,0,0
Gruber Nino,4/5,0,80,1,0,0,0
Drollinger Yannick,1/1,0,100,1,0,0,0
Felder Gabriel,0/2,0,0,2,0,1,0
Manse Cedric,5/6,4/4,83,4,0,0,0
Sorgen Janick,3/4,0,75,2,0,0,0
