SPIELER,TORE,7M,%,TF,V,2',D
Wyss Dominique,0,0,,,0,0,0
Baumgartner Serafin,1/3,0,33,,0,0,0
Kiener Lars,2/2,0,100,1,0,1,0
Schwab Yannick,1/1,0,100,1,0,1,0
Stebler Urs,2/4,1/2,50,1,1,0,0
Lutz Nico,0/2,0,0,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Christinat Joël,9/17,0,52,,1,0,0
Scheidegger Roman,0/1,0,0,3,0,0,0
Gruber Nino,2/2,0,100,,0,1,0
Drollinger Yannick,2/2,0,100,1,0,1,0
Sorgen Janick,2/4,0/2,50,2,0,1,0
Zwahlen Thomas,0,0,,,0,0,0
Rathgeb Thomas,3/4,0,75,4,0,0,0
