SPIELER,TORE,7M,%,TF,V,2',D
Stettler Ramon,1/1,0,100,1,0,0,0
Stebler Urs,5/6,3/4,83,,1,0,0
Karlen Janes,1/4,0,25,1,0,0,0
Meier Aaron,0,0,,,1,0,0
Schwab Yannick,1/2,0,50,,0,0,0
Lutz Nico,6/8,0,75,1,0,0,0
Zuege Tim,0,0,,,0,0,0
Giovanelli Marco,4/5,0,80,,0,0,0
Lory Elias,0/1,0,0,,0,1,0
Christinat Joël,8/11,0,72,2,0,1,0
Scheidegger Roman,3/5,0,60,1,0,0,0
Gruber Nino,2/3,0,66,,0,0,0
Drollinger Yannick,1/2,0,50,,0,0,0
Rathgeb Thomas,1/2,0,50,2,0,1,0
