SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Baumgartner Serafin,4/6,0,66,2,0,1,0
Stebler Urs,2/4,0,50,,0,1,0
Lutz Nico,3/3,0,100,2,0,0,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,1/4,0,25,2,0,0,0
Christinat Joël,1/4,0,25,,1,1,0
Scheidegger Roman,3/3,0,100,,0,0,0
Gruber Nino,1/1,0,100,,0,1,0
Drollinger Yannick,2/2,0,100,1,1,1,0
Felder Gabriel,4/6,0,66,1,0,0,0
Manse Cedric,9/11,4/4,81,1,0,0,0
Sorgen Janick,2/3,0,66,,0,0,0
Rathgeb Thomas,6/9,0,66,2,1,1,0
