SPIELER,TORE,7M,%,TF,V,2',D
LINDER Luca,1/2,0,50,,0,0,0
FELDER Gabriel,2/2,0,100,1,1,0,0
DÄHLER Jonas,2/3,0,66,,0,0,0
SORGEN Janick,0/1,0,0,1,0,1,0
RÖMER Flavian,0,0,,1,0,0,0
LÜTHI Dario,1/1,0,100,1,0,2,0
DANNMEYER Max,3/5,0,60,1,0,0,0
VON DESCHWANDEN Lukas,5/11,2/3,45,1,0,1,0
WINKLER Marc,0,0,,,0,0,0
SCHWAB Yannick,4/6,0,66,1,0,0,0
HUWYLER Stefan,2/3,0,66,,0,1,0
MANSE Cedric,3/5,0,60,,0,0,0
GRUBER Nino,1/2,0,50,,0,0,0
CHERNOV Ivan,0/2,0,0,2,0,0,0
WICK Flavio,2/2,0,100,,0,0,0
