SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,5/6,0,83,1,0,1,0
Kiener Lars,1/3,0,33,4,0,0,0
Schwab Yannick,0/1,0,0,,0,0,0
Stebler Urs,0/1,0,0,1,1,1,0
Lutz Nico,1/1,0,100,1,1,0,0
Giovanelli Marco,8/10,0,80,,0,0,0
Lory Elias,1/1,0,100,1,0,1,0
Stettler Ramon,2/2,0,100,,0,0,0
Christinat Joël,6/12,0,50,1,0,0,0
Scheidegger Roman,1/1,0,100,,0,0,0
Gruber Nino,0/1,0,0,,0,0,0
Drollinger Yannick,0,0,,1,1,1,0
Manse Cedric,2/6,2/2,33,4,0,0,0
