SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,1/2,0,50,,0,0,0
Chernov Ivan,7/11,0,63,,0,0,0
Schwab Yannick,0,0,,1,0,1,0
Stebler Urs,0,0,,,0,0,0
Lutz Nico,2/5,0,40,2,0,0,0
Giovanelli Marco,4/6,0,66,2,0,1,0
Lory Elias,4/7,0,57,,0,0,0
Stettler Ramon,0,0,,,0,0,0
Christinat Joël,6/7,0,85,,0,1,0
Scheidegger Roman,1/2,0,50,2,0,0,0
Gruber Nino,4/6,0,66,,0,0,0
Manse Cedric,4/6,1/1,66,2,0,1,0
Sorgen Janick,5/7,0,71,1,0,0,0
