SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,1/2,0,50,,0,0,1
Stettler Jan,1/4,0,25,,0,0,0
Stebler Urs,1/2,0,50,,0,0,0
Lutz Nico,1/3,0,33,2,0,0,0
Giovanelli Marco,0,0,,3,0,0,0
Lory Elias,1/2,0,50,2,0,0,0
Stettler Ramon,1/1,0,100,,0,0,0
Scheidegger Roman,1/2,0,50,3,0,0,0
Gruber Nino,6/8,0,75,1,1,0,0
Drollinger Yannick,1/1,0,100,1,0,2,0
Manse Cedric,3/5,2/3,60,2,1,2,0
Sorgen Janick,6/7,1/1,85,1,0,0,0
