SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,4/5,0,80,,1,2,0
Kiener Lars,1/3,0,33,,0,0,0
Chernov Ivan,0,0,,,0,0,0
Meier Aaron,0,0,,,0,1,0
Stebler Urs,1/2,0,50,3,0,2,0
Lutz Nico,1/1,0,100,1,0,0,0
Giovanelli Marco,6/14,0,42,1,0,0,0
Lory Elias,2/5,0,40,,0,0,0
Stettler Ramon,0/1,0,0,,0,0,0
Christinat Joël,4/8,0,50,1,1,0,0
Scheidegger Roman,3/4,0,75,5,0,0,0
Drollinger Yannick,2/2,0,100,,0,0,0
Sorgen Janick,5/5,1/1,100,1,1,0,0
