SPIELER,TORE,7M,%,TF,V,2',D
Stettler Ramon,1/2,0,50,,0,0,0
Karlen Janes,0,0,,,0,0,0
Chernov Ivan,1/4,0,25,1,0,0,0
Schwab Yannick,0,0,,,1,1,0
Lutz Nico,1/2,0,50,2,0,0,0
Giovanelli Marco,6/11,0,54,,1,0,0
Lory Elias,1/1,0,100,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Christinat Joël,2/9,0,22,2,0,0,0
Scheidegger Roman,1/4,0,25,1,0,0,0
Gruber Nino,2/8,0,25,,0,1,0
Drollinger Yannick,0,0,,,0,1,0
Manse Cedric,7/10,5/6,70,3,0,0,0
Sorgen Janick,0/2,0,0,1,0,0,0
