So,03.02.19,15:15
M1
Wacker,Thun,2
SPIELER,TORE,7M,%,TF,V,2',D
2,Meier,Aaron,6/10,0,60,2,0,0,0
3,Forrer,Steven,2/7,0,28,5,0,1,0
5,Zehr,Tobias,0,0,,,0,0,0
7,Schwab,Yannick,4/5,0,80,,1,0,0
8,Bunke,Seraphin,0,0,,,0,0,0
9,Schenk,Adrian,1/2,0,50,,0,1,0
10,Kiener,Lars,2/5,0,40,,0,0,0
12,Gobeli,Sven,0,0,,,0,0,0
13,Schär,Nicola,0/2,0,0,,0,0,0
14,Chernov,Ivan,8/11,0,72,3,1,0,0
15,Ruef,Mauro,1/2,0,50,,0,0,0
16,Stettler,Ramon,0,0,,,0,0,0
17,Lory,Elias,2/2,0,100,,0,0,0
20,Baumgartner,Serafin,3/4,0,75,,0,0,0
""
TORHÜTER,P/W,7M,%
12,Gobeli,Sven,5/22,1/3,23
16,Stettler,Ramon,6/20,0/1,30
""
STAFF,V,2',D
A,Baumann,Simon,0,0,0
B,Stüdle,Nicolas,0,0,0
