Sa,10.11.18,13:30
M1
Wacker,Thun,2
SPIELER,TORE,7M,%,TF,V,2',D
4,Meier,Joris,1/1,0,100,,0,0,0
5,Zehr,Tobias,2/3,0,66,,0,1,0
6,Chernov,Ivan,2/5,0,40,1,0,0,0
7,Schwab,Yannick,1/1,0,100,,0,1,0
9,Schenk,Adrian,2/5,0,40,,1,1,0
11,Antonietti,Sandro,1/2,0,50,2,0,1,0
12,Hug,Dominique,0,0,,,0,0,0
13,Schär,Nicola,1/1,0,100,,1,0,0
14,Kiener,Lars,4/7,0,57,1,0,0,0
15,Ruef,Mauro,1/3,0,33,,0,0,0
16,Manz,Remo,0,0,,1,0,0,0
17,Lory,Elias,8/12,4/4,66,2,0,0,0
18,Stüdle,Nicolas,1/2,0,50,1,0,0,0
19,Glücki,Valentin,3/4,0,75,,0,0,0
""
TORHÜTER,P/W,7M,%
12,Hug,Dominique,5/14,0/1,36
16,Manz,Remo,11/24,1/2,46
""
STAFF,V,2',D
A,Baumann,Simon,0,0,0
