Sa,30.03.19,17:45
M1
Wacker,Thun,2
SPIELER,TORE,7M,%,TF,V,2',D
3,Forrer,Steven,4/8,0/1,50,3,0,0,0
5,Zehr,Tobias,0/2,0,0,,0,1,0
7,van,den,Nobelen,Timon,1/4,0,25,2,0,0,0
9,Schenk,Adrian,3/6,1/2,50,2,0,1,0
10,Lindner,Jorden,4/8,0/1,50,1,0,1,0
11,Schwab,Yannick,4/5,0,80,,0,1,0
12,Gobeli,Sven,0,0,,,0,0,0
13,Schär,Nicola,3/7,0,42,1,0,0,0
15,Ruef,Mauro,1/5,0,20,,1,0,0
16,Stettler,Ramon,1/1,0,100,,0,0,0
17,Lory,Elias,1/5,0/1,20,2,0,1,0
18,Stüdle,Nicolas,0,0,,,0,0,0
20,Schöni,Gregory,0/1,0,0,,0,1,0
""
TORHÜTER,P/W,7M,%
12,Gobeli,Sven,0/1,0/1,0
16,Stettler,Ramon,16/38,0/5,43
""
STAFF,V,2',D
A,Baumann,Simon,0,0,0
