Mo,10.04.23,17:00
""
Wacker,Thun
KADER,TORE,7M,%,TF,V,2',D
3,LINDER,Luca,2/2,0,100,,0,0,0
4,FELDER,Gabriel,2/2,0,100,,0,0,0
5,RAEMY,Nicolas,2/4,0,50,1,0,0,0
6,DÄHLER,Jonas,2/5,0,40,,0,0,0
7,SORGEN,Janick,1/1,0,100,1,0,0,0
8,RÖMER,Flavian,0,0,,,0,0,0
9,LÜTHI,Dario,0,0,,,0,0,0
10,DANNMEYER,Max,8/10,0,80,1,0,1,0
16,WINKLER,Marc,0,0,,,0,0,0
17,GUIGNET,Damien,2/3,0,66,,0,0,0
18,SCHWAB,Yannick,3/4,0,75,1,0,0,0
19,HUWYLER,Stefan,0,0,,,0,0,0
20,MANSE,Cedric,1/4,1/3,25,3,0,1,0
21,GRUBER,Nino,3/3,0,100,,0,0,0
22,CHERNOV,Ivan,1/3,0,33,,0,0,0
23,WICK,Flavio,0/1,0,0,,0,0,0
""
GOALIE,P/W,7M,%
16,WINKLER,Marc,6/17,0/1,36
23,WICK,Flavio,5/19,0/1,27
""
STAFF,V,2',D
A,BADERTSCHER,Remo,0,0,0
B,CASPAR,Roman,0,0,0
C,DÄHLER,Cyril,0,0,0
