Mi,26.10.22,19:30
QHL
Wacker,Thun
KADER,TORE,7M,%,TF,V,2',D
3,LINDER,Luca,1/4,0,25,,0,1,0
4,FELDER,Gabriel,2/3,0,66,2,1,0,0
6,DÄHLER,Jonas,1/1,0,100,,0,0,0
7,SORGEN,Janick,2/2,0,100,,0,1,0
8,RÖMER,Flavian,0/1,0,0,,0,0,0
9,LÜTHI,Dario,0,0,,,0,0,0
10,DANNMEYER,Max,0/5,0,0,1,0,0,0
14,VON,DESCHWANDEN,Lukas,6/10,4/4,60,1,0,1,0
16,WINKLER,Marc,0,0,,,0,0,0
17,GUIGNET,Damien,2/2,0,100,3,0,0,0
18,SCHWAB,Yannick,1/1,0,100,,0,0,0
19,HUWYLER,Stefan,0,0,,,0,1,0
20,MANSE,Cedric,2/2,0,100,2,0,0,0
21,GRUBER,Nino,0/1,0,0,,0,0,0
22,CHERNOV,Ivan,7/10,0,70,1,0,0,0
23,WICK,Flavio,0,0,,,0,0,0

TORHÜTER*IN,P/W,7M,%
16,WINKLER,Marc,5/26,1/1,20
23,WICK,Flavio,2/8,0/1,25

STAFF,V,2',D
A,CASPAR,Roman,0,0,0
B,BADERTSCHER,Remo,0,0,0
C,ZMOOS,Fabienne,0,0,0
