Do,06.04.23,18:30
""
Wacker,Thun
KADER,TORE,7M,%,TF,V,2',D
3,LINDER,Luca,2/2,0,100,,0,0,0
4,FELDER,Gabriel,0/1,0,0,,0,1,0
5,RAEMY,Nicolas,0/2,0,0,1,0,1,0
6,DÄHLER,Jonas,2/3,0,66,,0,0,0
7,SORGEN,Janick,2/2,0,100,1,0,1,0
9,LÜTHI,Dario,0,0,,,0,0,1
10,DANNMEYER,Max,4/8,0,50,3,0,1,0
14,VON,DESCHWANDEN,Lukas,0/1,0,0,,0,0,0
16,WINKLER,Marc,0,0,,,0,0,0
17,GUIGNET,Damien,1/2,0,50,1,0,0,0
18,SCHWAB,Yannick,1/1,0,100,1,0,0,0
19,HUWYLER,Stefan,0,0,,,1,1,0
20,MANSE,Cedric,4/4,2/2,100,1,0,1,0
21,GRUBER,Nino,2/3,0,66,1,0,0,0
22,CHERNOV,Ivan,0,0,,1,0,0,0
23,WICK,Flavio,0,0,,,0,0,0
""
GOALIE,P/W,7M,%
16,WINKLER,Marc,13/29,,45
23,WICK,Flavio,0/3,0/3,0
""
STAFF,V,2',D
A,BADERTSCHER,Remo,1,0,0
B,CASPAR,Roman,0,0,0
C,DUSS,Anthea,0,0,0
