Do,15.09.22,19:15
QHL
Wacker,Thun
KADER,TORE,7M,%,TF,V,2',D
3,LINDER,Luca,3/4,0,75,,0,0,0
4,FELDER,Gabriel,2/5,0,40,1,0,0,0
6,DÄHLER,Jonas,0,0,,,0,0,0
7,SORGEN,Janick,1/2,0,50,,0,2,0
8,RÖMER,Flavian,2/3,0,66,,0,0,0
9,LÜTHI,Dario,1/1,0,100,,0,0,0
10,DANNMEYER,Max,4/9,0,44,,0,0,0
14,VON,DESCHWANDEN,Lukas,12/14,6/6,85,2,0,1,0
16,WINKLER,Marc,0,0,,,0,0,0
18,SCHWAB,Yannick,2/2,0,100,,1,1,0
19,HUWYLER,Stefan,0,0,,,0,1,0
20,MANSE,Cedric,1/1,0,100,,0,0,0
21,GRUBER,Nino,3/4,0,75,,0,0,0
22,CHERNOV,Ivan,4/5,0,80,,0,1,0
23,WICK,Flavio,0,0,,,0,0,0

TORHÜTER*IN,P/W,7M,%
16,WINKLER,Marc,0/12,0/1,0
23,WICK,Flavio,12/31,2/3,39

STAFF,V,2',D
A,CASPAR,Roman,0,0,0
B,BADERTSCHER,Remo,0,0,0
C,BLASER,Marc-Joel,0,0,0
