Do,13.04.23,19:00
""
Wacker,Thun
KADER,TORE,7M,%,TF,V,2',D
3,LINDER,Luca,10/12,3/4,83,,0,1,0
4,FELDER,Gabriel,1/1,0,100,1,0,1,0
5,RAEMY,Nicolas,2/9,0,22,3,0,0,0
6,DÄHLER,Jonas,0/1,0,0,,0,0,0
7,SORGEN,Janick,1/2,0,50,,1,0,0
8,RÖMER,Flavian,0/2,0,0,1,0,0,0
9,LÜTHI,Dario,0,0,,,0,0,0
10,DANNMEYER,Max,3/9,0,33,2,0,0,0
16,WINKLER,Marc,0,0,,,0,0,0
17,GUIGNET,Damien,1/1,0,100,1,0,0,0
18,SCHWAB,Yannick,1/1,0,100,,0,0,0
19,HUWYLER,Stefan,0,0,,,0,1,0
20,MANSE,Cedric,2/3,0/1,66,1,0,1,0
21,GRUBER,Nino,4/6,0,66,,0,0,0
22,CHERNOV,Ivan,1/3,0,33,2,0,0,0
23,WICK,Flavio,0,0,,,0,0,0
""
GOALIE,P/W,7M,%
16,WINKLER,Marc,12/36,0/1,34
23,WICK,Flavio,2/5,2/5,40
""
STAFF,V,2',D
A,BADERTSCHER,Remo,0,0,0
B,CASPAR,Roman,0,0,0
C,DÄHLER,Cyril,0,0,0
D,ZMOOS,Fabienne,0,0,0
