Sa,12.10.19,20:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Zuege,Tim,0,0,,,0,0,0
2,Karlen,Janes,0,0,,,0,0,0
4,Kiener,Lars,0/1,0,0,,0,1,0
6,Chernov,Ivan,7/11,0,63,2,0,1,0
8,Schwab,Yannick,2/2,0,100,,0,0,0
9,Stebler,Urs,5/8,3/4,62,5,0,0,0
10,Lutz,Nico,1/2,0,50,2,0,0,0
14,Giovanelli,Marco,2/4,0,50,,1,1,0
15,Lory,Elias,1/1,0,100,2,0,1,0
16,Stettler,Ramon,0,0,,,0,0,0
17,Christinat,Joël,3/5,0,60,1,1,1,0
18,Scheidegger,Roman,1/1,0,100,3,0,0,0
19,Gruber,Nino,4/5,0,80,,0,1,0
24,Sorgen,Janick,0/2,0/1,0,,1,0,0
""
TORHÜTER,P/W,7M,%
1,Zuege,Tim,0/5,0/1,0
16,Stettler,Ramon,8/38,2/2,22
""
STAFF,V,2',D
A,Bleuler,Dominic,0,0,0
B,Hüsser,Markus,0,0,0
C,Drollinger,Markus,0,0,0
