Sa,30.11.19,18:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Zuege,Tim,0,0,,,0,0,0
2,Karlen,Janes,3/4,0,75,,1,1,0
4,Kiener,Lars,0,0,,,0,0,0
5,Sorgen,Janick,1/1,0,100,1,0,1,0
6,Chernov,Ivan,3/6,0,50,,1,0,0
8,Schwab,Yannick,0,0,,1,0,3,0
9,Stebler,Urs,1/2,0,50,1,0,0,0
10,Lutz,Nico,2/2,0,100,1,0,1,0
14,Giovanelli,Marco,2/4,0,50,,0,0,0
15,Lory,Elias,0,0,,,0,1,0
16,Stettler,Ramon,1/1,0,100,1,0,0,0
17,Christinat,Joël,11/16,0,68,3,0,1,0
18,Scheidegger,Roman,1/1,0,100,,0,0,0
23,Manse,Cedric,3/6,2/3,50,2,0,0,0
""
TORHÜTER,P/W,7M,%
1,Zuege,Tim,2/10,0/3,20
16,Stettler,Ramon,5/27,0/3,19
""
STAFF,V,2',D
A,Bleuer,Dominic,0,0,0
B,Hüsser,Markus,0,0,0
C,Drollinger,Markus,0,0,0
