Mi,02.10.19,19:30
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,4/5,0,80,1,0,1,0
4,Felder,Gabriel,1/3,0,33,1,0,0,0
6,Dähler,Jonas,3/5,0,60,,0,0,0
7,Suter,Nicolas,0/1,0,0,1,0,1,0
8,Schwab,Yannick,1/2,0,50,,0,0,0
10,Lanz,Thomas,0/1,0,0,,1,0,0
11,Wyttenbach,Ivan,5/10,1/3,50,1,0,0,0
13,Friedli,Reto,1/2,0,50,,0,0,0
14,Lüthi,Dario,0/1,0,0,,0,0,0
15,Huwyler,Simon,0,0,,,1,2,0
16,Winkler,Marc,0,0,,1,0,0,0
18,Manse,Cedric,1/1,0,100,1,0,0,0
21,Gruber,Nino,3/3,0,100,1,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
26,Delhees,Ron,6/9,0,66,4,1,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,2/4,,50
23,Wick,Flavio,8/33,0/1,25
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Blaser,Marc,0,0,0
