Mi,04.09.19,19:30
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,2/5,0,40,,0,1,0
4,Felder,Gabriel,0,0,,2,0,0,0
6,Dähler,Jonas,3/5,0,60,1,1,0,0
7,Suter,Nicolas,5/8,0,62,3,0,0,0
8,Giovanelli,Marco,0/1,0,0,,0,0,0
10,Lanz,Thomas,1/2,0,50,1,0,0,0
11,Wyttenbach,Ivan,8/9,6/6,88,,0,0,0
12,Zuege,Tim,0,0,,,0,0,0
13,Friedli,Reto,3/3,0,100,,0,0,0
14,Lüthi,Dario,0/1,0,0,1,1,1,0
15,Huwyler,Simon,0,0,,,1,1,0
16,Winkler,Marc,0,0,,,0,0,0
17,Schwab,Yannick,0,0,,,0,0,0
18,Manse,Cedric,1/1,0,100,,0,0,0
19,Huwyler,Stefan,0,0,,,0,0,0
21,Gruber,Nino,1/1,0,100,1,0,0,0
""
TORHÜTER,P/W,7M,%
12,Zuege,Tim,1/3,1/2,34
16,Winkler,Marc,4/27,0/3,15
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Dähler,Cyril,0,0,0
