Sa,08.02.20,17:00
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,3/7,0,42,1,0,1,0
4,Felder,Gabriel,0,0,,,0,0,0
5,Raemy,Nicolas,3/4,0,75,1,0,0,0
6,Dähler,Jonas,7/11,0,63,,1,0,0
7,Suter,Nicolas,2/5,0,40,1,1,2,0
10,Lanz,Thomas,5/6,0,83,,0,0,0
11,Wyttenbach,Ivan,5/6,5/6,83,,0,0,0
13,Friedli,Reto,1/1,0,100,,0,0,0
14,Lüthi,Dario,0/1,0,0,1,0,1,0
15,Huwyler,Simon,0,0,,,1,0,0
16,Winkler,Marc,0,0,,,0,0,0
17,Guignet,Damien,4/6,0,66,3,0,1,0
19,Huwyler,Stefan,0,0,,1,0,0,0
20,Haas,Noah,0,0,,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,7/25,0/2,28
23,Wick,Flavio,7/17,1/2,42
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Merz,Andreas,0,0,0
D,Dähler,Cyril,0,0,0
