Sa,07.03.20,17:30
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,4/6,1/1,66,2,1,1,0
3,Linder,Luca,0/1,0,0,2,0,0,0
4,Felder,Gabriel,0/2,0,0,,0,0,0
5,Raemy,Nicolas,4/6,0,66,1,1,0,0
6,Dähler,Jonas,0/3,0,0,,0,0,0
7,Suter,Nicolas,2/4,0,50,,1,1,0
9,Schwab,Yannick,0/1,0,0,,0,0,0
10,Lanz,Thomas,3/4,0,75,,0,0,0
11,Wyttenbach,Ivan,0,0,,,0,0,0
13,Friedli,Reto,4/4,0,100,3,0,0,0
14,Lüthi,Dario,0,0,,1,0,0,0
16,Winkler,Marc,0,0,,1,0,0,0
17,Guignet,Damien,4/9,0,44,1,0,1,0
19,Huwyler,Stefan,0,0,,,0,1,0
20,Haas,Noah,4/7,0,57,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,2/15,0/1,14
23,Wick,Flavio,4/21,0/2,20
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,von,Gunten,Andrina,0,0,0
