SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,0/2,0,0,1,0,0,0
Forrer Steven,3/7,0/3,42,2,1,1,0
Meier Joris,5/8,0,62,4,0,0,0
Zehr Tobias,0,0,,,0,0,0
Schwab Yannick,1/2,0,50,,0,1,0
Schenk Adrian,1/1,0,100,,0,1,0
Kiener Lars,0,0,,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,2/3,0,66,2,0,0,0
Chernov Ivan,6/10,0,60,1,0,0,0
Ruef Mauro,1/1,0,100,,0,0,0
Stettler Ramon,0,0,,3,0,0,0
Stüdle Nicolas,1/1,0,100,1,0,0,0
Baumgartner Serafin,0/2,0/1,0,,1,0,0
