SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,3/5,0,60,2,0,0,0
Meier Joris,2/3,0,66,,0,1,0
Zehr Tobias,3/3,0,100,1,0,1,0
van den Nobelen Timon,0/3,0/1,0,,0,1,0
Schwab Yannick,1/2,0,50,,0,0,0
Antonietti Sandro,3/3,0,100,1,1,0,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,1/3,0,33,1,0,0,0
Giannoni Raffaele,0,0,,,1,2,0
Ruef Mauro,3/6,0,50,1,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,8/11,4/5,72,1,0,0,0
Kiener Lars,2/3,0,66,2,0,0,0
Glücki Valentin,2/3,0,66,,0,0,0
