SPIELER,TORE,7M,%,TF,V,2',D
Meier Joris,1/1,0,100,,0,0,0
Zehr Tobias,2/3,0,66,,0,1,0
Chernov Ivan,2/5,0,40,1,0,0,0
Schwab Yannick,1/1,0,100,,0,1,0
Schenk Adrian,2/5,0,40,,1,1,0
Antonietti Sandro,1/2,0,50,2,0,1,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,1/1,0,100,,1,0,0
Kiener Lars,4/7,0,57,1,0,0,0
Ruef Mauro,1/3,0,33,,0,0,0
Manz Remo,0,0,,1,0,0,0
Lory Elias,8/12,4/4,66,2,0,0,0
Stüdle Nicolas,1/2,0,50,1,0,0,0
Glücki Valentin,3/4,0,75,,0,0,0
