SPIELER,TORE,7M,%,TF,V,2',D
Meier Joris,1/2,0,50,1,0,2,0
Zehr Tobias,0/1,0,0,3,0,0,0
Kiener Lars,1/3,0,33,2,0,0,0
van den Nobelen Timon,0,0,,1,0,0,0
Schenk Adrian,0/3,0,0,1,1,0,0
Lindner Jorden,1/1,0,100,3,0,1,0
Schwab Yannick,5/6,0,83,,0,1,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,1/2,0,50,,1,1,0
Manz Remo,0,0,,,0,0,0
Lory Elias,7/13,3/4,53,1,0,0,0
Stüdle Nicolas,1/2,0,50,,1,0,0
Glücki Valentin,4/6,0,66,,0,1,0
Baumgartner Serafin,3/3,0,100,,0,0,0
