SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,1/3,0,33,,0,2,0
Forrer Steven,5/9,0/1,55,1,1,1,0
Lindner Jorden,0/1,0,0,4,1,1,0
Antonietti Claudio,1/3,0,33,,0,0,0
Schenk Adrian,0/1,0,0,,0,0,0
Gurtner Nicolas,0/2,0,0,,0,0,0
Schwab Yannick,6/6,0,100,1,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,0/1,0,0,,0,0,0
Ruef Mauro,1/5,0,20,,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,5/10,4/6,50,2,0,1,0
Stüdle Nicolas,1/1,0,100,1,0,0,0
Chernov Ivan,5/12,0,41,3,0,0,0
