SPIELER,TORE,7M,%,TF,V,2',D
Schwab Yannick,1/2,0,50,,0,2,0
Forrer Steven,6/7,3/3,85,2,1,0,0
Zehr Tobias,0,0,,,0,0,0
van den Nobelen Timon,0/2,0/1,0,,0,0,0
Bunke Seraphin,0,0,,,0,0,0
Schenk Adrian,0,0,,1,0,0,0
Lindner Jorden,0,0,,,0,0,0
Antonietti Claudio,4/7,0,57,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,2/3,0,66,1,0,0,0
Chernov Ivan,9/12,0,75,,1,1,0
Stettler Ramon,0,0,,,0,0,0
Lory Elias,4/8,0/1,50,1,0,0,0
Schöni Gregory,0,0,,1,0,0,0
