19_11_,20_02_,19_10_,19_12_,20_01_,19_09_,20_03_,19_08_,Average Performance (Whole Season),Median Performance (Whole Season),time
-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-0.9555555555555554,-0.2444444444444444,0.0,1
-1.0,0.17777777777777778,-0.9083333333333332,0.5,-0.2333333333333333,-0.125,0.1111111111111111,-1.7083333333333333,-0.39826388888888886,-0.2333333333333333,2
-1.125,0.5,-1.5,0.8,-0.5833333333333333,-0.3333333333333333,0.08333333333333333,-1.75,-0.48854166666666665,-0.48854166666666665,3
-2.041666666666667,0.75,-1.5,0.8333333333333334,-1.2222222222222223,-0.5833333333333333,-0.5,-1.7083333333333333,-0.7465277777777777,-0.7465277777777777,4
-2.111111111111111,0.8333333333333334,-0.9583333333333333,1.0833333333333335,-1.75,-1.1666666666666667,-1.0833333333333335,-2.444444444444444,-0.9496527777777778,-1.0833333333333335,5
-1.5,0.8333333333333334,-0.9444444444444445,1.4166666666666665,-2.25,-2.0,-1.5555555555555554,-3.2222222222222228,-1.152777777777778,-1.5,6
-0.7916666666666666,0.8333333333333334,-1.1666666666666667,1.5833333333333335,-2.6666666666666665,-3.2083333333333335,-2.4166666666666665,-3.583333333333333,-1.4270833333333333,-1.4270833333333333,7
-0.16666666666666666,0.8333333333333334,-1.1666666666666667,1.9444444444444444,-2.9444444444444446,-4.083333333333334,-3.3333333333333335,-3.583333333333333,-1.5625,-1.5625,8
0.2222222222222222,1.1666666666666667,-1.0,2.1666666666666665,-3.0555555555555554,-3.4583333333333335,-3.9444444444444446,-3.25,-1.3940972222222223,-1.3940972222222223,9
0.08333333333333333,1.7777777777777777,-1.5,2.5416666666666665,-3.3333333333333335,-2.6666666666666665,-3.9444444444444446,-2.555555555555556,-1.1996527777777777,-1.5,10
-1.0416666666666667,1.8333333333333333,-2.083333333333333,2.8333333333333335,-3.583333333333333,-1.7083333333333333,-3.8333333333333335,-2.4444444444444446,-1.2534722222222223,-1.7083333333333333,11
-1.9166666666666665,1.6666666666666667,-2.0555555555555554,2.8333333333333335,-3.6666666666666665,-1.0555555555555556,-4.0,-2.916666666666667,-1.3888888888888888,-1.9166666666666665,12
-2.5,1.4166666666666665,-1.5,2.5833333333333335,-3.6666666666666665,-0.75,-4.0,-3.1666666666666665,-1.4479166666666665,-1.5,13
-2.75,1.2222222222222223,-1.0555555555555556,2.0555555555555554,-3.916666666666667,-0.16666666666666666,-4.166666666666667,-2.888888888888889,-1.4583333333333335,-1.4583333333333335,14
-2.75,1.3333333333333333,-1.3888888888888886,1.5833333333333333,-4.583333333333333,0.25,-4.066666666666667,-2.583333333333333,-1.5256944444444445,-1.5256944444444445,15
-2.6666666666666665,1.5,-1.5833333333333335,1.1666666666666667,-5.166666666666667,0.41666666666666663,-4.083333333333334,-2.5,-1.6145833333333335,-1.6145833333333335,16
-2.888888888888889,1.5,-1.5833333333333335,1.1666666666666667,-5.5,0.25,-4.166666666666667,-2.583333333333333,-1.7256944444444444,-1.7256944444444444,17
-3.6666666666666665,1.1666666666666667,-0.888888888888889,1.3333333333333333,-5.666666666666667,-0.3888888888888889,-4.0,-2.6111111111111107,-1.840277777777778,-1.840277777777778,18
-4.083333333333334,0.6666666666666666,0.3333333333333333,1.5,-5.666666666666667,-1.4444444444444446,-3.8333333333333335,-3.222222222222222,-1.9687500000000002,-1.9687500000000002,19
-4.416666666666666,0.38888888888888884,0.9166666666666667,1.6666666666666667,-5.541666666666667,-1.8333333333333333,-3.8333333333333335,-4.0,-2.0815972222222223,-2.0815972222222223,20
-4.75,0.8333333333333334,1.0,1.5,-5.166666666666666,-1.611111111111111,-3.8333333333333335,-4.333333333333333,-2.045138888888889,-2.045138888888889,21
-5.25,0.8333333333333334,1.0,1.5,-4.5,-1.0,-4.0,-4.555555555555556,-1.9965277777777781,-1.9965277777777781,22
-5.666666666666667,0.3333333333333333,1.0,1.6666666666666667,-4.083333333333334,-0.49999999999999994,-4.0,-4.916666666666666,-2.0208333333333335,-2.0208333333333335,23
-6.0,-0.3333333333333333,0.8333333333333334,2.0,-4.0,-0.05555555555555555,-4.0,-5.25,-2.100694444444444,-2.100694444444444,24
-6.033333333333333,-1.0,1.0833333333333335,1.7083333333333333,-4.458333333333334,-0.29166666666666663,-3.611111111111111,-5.5,-2.2628472222222222,-2.2628472222222222,25
-6.166666666666667,-1.75,1.5,1.0,-4.5,-1.5,-3.0555555555555554,-5.666666666666667,-2.517361111111111,-2.517361111111111,26
-6.416666666666666,-2.25,1.4,0.3888888888888889,-3.5555555555555554,-2.3333333333333335,-3.0,-5.833333333333333,-2.6999999999999997,-2.6999999999999997,27
-6.5,-2.111111111111111,0.625,-0.25,-2.666666666666667,-2.875,-3.1111111111111107,-5.75,-2.829861111111111,-2.829861111111111,28
-6.5,-2.0,0.5833333333333333,-1.0,-2.0555555555555554,-3.1666666666666665,-2.2916666666666665,-5.5,-2.741319444444444,-2.2916666666666665,29
-6.3999999999999995,-2.25,1.1666666666666667,-0.9166666666666667,-1.7777777777777777,-4.166666666666667,-1.8333333333333333,-5.388888888888888,-2.695833333333333,-2.25,30
-6.75,-2.5,1.6250000000000002,-0.33333333333333337,-1.3333333333333335,-5.0,-1.9583333333333333,-5.5,-2.71875,-2.5,31
-6.75,-2.3333333333333335,1.6666666666666667,-0.38888888888888884,-0.75,-5.416666666666666,-2.0,-5.666666666666667,-2.704861111111111,-2.3333333333333335,32
-6.25,-2.222222222222222,1.6666666666666667,-0.9444444444444443,-0.5,-5.833333333333334,-2.1666666666666665,-5.833333333333333,-2.7604166666666665,-2.222222222222222,33
-6.25,-2.0,1.6111111111111114,-1.6666666666666665,-0.7222222222222222,-6.166666666666667,-2.5,-5.500000000000001,-2.8993055555555554,-2.5,34
-6.5,-2.0,1.5,-2.0,-1.5,-6.166666666666667,-2.916666666666667,-4.833333333333334,-3.0520833333333335,-2.916666666666667,35
-6.666666666666667,-2.1666666666666665,2.0,-2.1666666666666665,-2.166666666666667,-6.166666666666667,-3.0,-4.666666666666667,-3.125,-3.0,36
-7.277777777777778,-2.1666666666666665,2.5,-1.6666666666666665,-2.6666666666666665,-6.666666666666667,-2.8333333333333335,-4.444444444444444,-3.1527777777777777,-2.8333333333333335,37
-7.833333333333333,-2.1666666666666665,2.3333333333333335,-1.8333333333333333,-3.1111111111111107,-7.0,-2.5555555555555554,-4.222222222222222,-3.298611111111111,-3.1111111111111107,38
-7.666666666666667,-1.7083333333333333,1.8333333333333335,-2.3333333333333335,-3.0,-7.5,-2.1666666666666665,-4.333333333333333,-3.359375,-3.0,39
-7.416666666666666,-1.0,1.3333333333333333,-2.5,-2.777777777777778,-7.444444444444444,-1.9444444444444444,-4.583333333333334,-3.2916666666666665,-2.777777777777778,40
-7.333333333333333,-0.8333333333333334,1.0,-2.3888888888888893,-2.916666666666667,-7.5,-2.083333333333333,-4.666666666666667,-3.3402777777777777,-2.916666666666667,41
-7.583333333333334,-0.6666666666666666,1.3333333333333333,-2.583333333333333,-3.444444444444444,-7.333333333333333,-2.5,-4.5,-3.4097222222222223,-3.4097222222222223,42
-7.611111111111112,-1.1666666666666667,1.9583333333333335,-3.083333333333333,-3.8333333333333335,-7.166666666666667,-3.25,-4.416666666666666,-3.5711805555555554,-3.5711805555555554,43
-7.277777777777778,-2.0,2.25,-3.722222222222222,-4.416666666666666,-6.944444444444444,-3.5555555555555554,-4.25,-3.739583333333333,-3.739583333333333,44
-7.166666666666667,-2.125,1.75,-4.333333333333333,-5.611111111111112,-6.5,-2.8333333333333335,-4.0,-3.8524305555555554,-4.0,45
-7.25,-2.5,1.1666666666666667,-4.083333333333333,-6.611111111111111,-6.583333333333334,-2.6666666666666665,-3.8333333333333335,-4.045138888888888,-4.045138888888888,46
-9.210526315789474,-3.25,0.8333333333333334,-3.3333333333333335,-7.0,-7.0,-2.8888888888888893,-3.277777777777778,-4.390899122807018,-3.3333333333333335,47
-9.166666666666666,-4.583333333333333,1.0,-2.458333333333333,-6.611111111111111,-7.566666666666667,-2.8333333333333335,-2.916666666666667,-4.392013888888888,-4.392013888888888,48
-9.0,-6.0,1.3333333333333333,-1.8333333333333333,-5.5,-7.666666666666667,-3.083333333333333,-2.5,-4.28125,-4.28125,49
-9.083333333333332,-6.9444444444444455,1.4444444444444444,-2.0,-4.666666666666667,-7.875,-3.8333333333333335,-2.0,-4.369791666666667,-4.369791666666667,50
-9.0,-7.333333333333333,1.1666666666666667,-2.1666666666666665,-4.166666666666666,-8.583333333333332,-4.833333333333333,-1.0,-4.489583333333333,-4.489583333333333,51
-8.775,-7.333333333333333,1.0,-2.416666666666667,-3.722222222222222,-9.083333333333332,-5.25,-1.3333333333333333,-4.614236111111111,-4.614236111111111,52
,-7.222222222222222,1.0,-3.0,-3.6666666666666665,-9.222222222222221,-5.5,-1.3333333333333333,-4.134920634920634,-3.9007936507936503,53
,-7.266666666666666,1.0,-3.8333333333333335,-4.166666666666667,-9.333333333333334,-5.833333333333333,-1.4166666666666665,-4.4071428571428575,-4.286904761904762,54
,-7.0,1.1666666666666667,-4.166666666666667,-5.0,-9.583333333333332,-5.833333333333333,-1.5,-4.559523809523809,-4.779761904761905,55
,-6.444444444444444,1.1666666666666667,-4.166666666666667,-5.75,-9.583333333333332,-5.383333333333333,-0.8333333333333334,-4.427777777777777,-4.905555555555555,56
,-6.833333333333333,1.2222222222222223,-3.777777777777778,-6.555555555555556,-9.0,,-0.7388888888888889,-4.280555555555556,-4.280555555555556,57
,-7.666666666666667,1.1666666666666667,-3.111111111111111,-6.416666666666666,-8.333333333333334,,,-4.872222222222222,-5.644444444444444,58
,-8.166666666666666,1.225,-2.6083333333333334,-5.9,-8.333333333333334,,,-4.756666666666666,-5.328333333333333,59
