Di,16.04.19,20:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Stettler,Ramon,0,0,,1,0,0,0
4,Kiener,Lars,0/1,0,0,,0,0,0
6,Chernov,Ivan,5/9,0,55,1,0,1,0
7,Meier,Aaron,1/1,0,100,,0,0,0
8,Schwab,Yannick,1/1,0,100,,1,0,0
10,Lutz,Nico,1/1,0,100,,0,0,0
14,Giovanelli,Marco,4/7,0,57,2,0,0,0
15,Lory,Elias,0/4,0,0,1,0,0,0
16,Zuege,Tim,0,0,,,0,0,0
17,Christinat,Joël,6/12,0,50,1,1,0,0
18,Scheidegger,Roman,1/6,0,16,4,0,0,0
19,Gruber,Nino,6/10,0,60,,1,2,0
21,Drollinger,Yannick,0,0,,,0,0,0
24,Sorgen,Janick,2/2,0,100,,0,0,0
""
TORHÜTER,P/W,7M,%
1,Stettler,Ramon,8/33,0/3,25
16,Zuege,Tim,0/9,0/1,0
""
STAFF,V,2',D
A,Bleuer,Dominic,0,0,0
B,Hüsser,Markus,0,0,0
C,Drollinger,Markus,0,0,0
