Sa,02.02.19,17:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Hunziker,Simon,0,0,,,0,0,0
3,Baumgartner,Serafin,1/2,0,50,,0,0,0
4,Kiener,Lars,1/1,0,100,,0,0,0
8,Rathgeb,Thomas,3/7,0,42,2,0,0,0
9,Stebler,Urs,2/2,1/1,100,,0,0,0
12,Kocher,Roman,0,0,,,0,0,0
14,Giovanelli,Marco,1/3,0,33,,0,1,0
15,Lory,Elias,1/2,0,50,,0,0,0
17,Christinat,Joël,2/8,0,25,,1,0,0
19,Gruber,Nino,4/4,0,100,1,0,0,0
21,Drollinger,Yannick,0/1,0,0,,0,0,0
22,Felder,Gabriel,7/13,0,53,,0,0,0
23,Manse,Cedric,4/8,2/4,50,,0,0,0
24,Sorgen,Janick,3/5,2/3,60,1,1,0,0
""
TORHÜTER,P/W,7M,%
1,Hunziker,Simon,12/38,,32
""
STAFF,V,2',D
A,Bleuer,Dominic,0,0,0
B,Hüsser,Markus,0,0,0
C,Drollinger,Markus,0,0,0
D,Kruisheer,Mark,0,0,0
