Sa,17.11.18,17:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Hunziker,Simon,0,0,,2,0,0,0
4,Stebler,Urs,1/4,1/1,25,1,0,0,0
8,Schwab,Yannick,0,0,,,1,0,0
10,Lutz,Nico,0/1,0,0,1,0,0,0
12,Kocher,Roman,0,0,,,0,0,0
14,Giovanelli,Marco,0/3,0,0,2,1,1,0
17,Christinat,Joël,9/13,0,69,1,0,2,0
18,Scheidegger,Roman,0,0,,,0,0,0
19,Gruber,Nino,5/7,0,71,,0,0,0
21,Drollinger,Yannick,0,0,,,0,0,0
23,Manse,Cedric,2/5,0,40,3,0,1,0
24,Sorgen,Janick,1/2,0,50,,1,0,0
27,Zwahlen,Thomas,2/2,0,100,1,0,0,0
28,Rathgeb,Thomas,0/2,0,0,,0,0,0
""
TORHÜTER,P/W,7M,%
1,Hunziker,Simon,11/31,1/3,36
""
STAFF,V,2',D
A,Bleuer,Dominic,0,0,0
B,Drollinger,Markus,0,0,0
C,Hüsser,Markus,0,0,0
D,Kruisheer,Marc,0,0,0
