20_02_,19_12_,19_09_,19_10_,20_03_,20_01_,19_11_,Average Performance (Whole Season),Median Performance (Whole Season),time
-3.2500000000000004,0.8333333333333334,4.458333333333333,0.7222222222222223,-4.5,5.611111111111112,-1.5,0.3392857142857143,0.5307539682539684,14
-3.2222222222222228,0.3333333333333333,4.083333333333334,1.2777777777777777,-4.666666666666667,5.222222222222222,-2.0,0.1468253968253968,0.24007936507936506,15
-2.5,0.41666666666666663,3.6666666666666665,1.25,-5.333333333333333,4.916666666666666,-2.111111111111111,0.04365079365079356,0.2301587301587301,16
-2.0,0.888888888888889,3.3333333333333335,0.9166666666666667,-6.4444444444444455,5.0,-2.2916666666666665,-0.08531746031746039,0.4017857142857143,17
-1.3333333333333335,1.5833333333333333,3.1666666666666665,1.3333333333333335,-6.833333333333333,5.4444444444444455,-2.6666666666666665,0.09920634920634942,0.7162698412698415,18
-1.0555555555555556,2.25,3.1666666666666665,2.0,-6.833333333333333,5.833333333333333,-2.5555555555555554,0.40079365079365076,1.2003968253968254,19
-1.1666666666666667,3.1666666666666665,2.9444444444444446,2.1666666666666665,-7.333333333333334,6.333333333333333,-2.1666666666666665,0.5634920634920634,1.365079365079365,20
-1.5833333333333335,3.6666666666666665,3.0,2.1666666666666665,-7.722222222222222,7.041666666666667,-2.0,0.6527777777777778,1.409722222222222,21
-1.8333333333333333,3.8333333333333335,3.611111111111111,1.5,-7.333333333333333,7.5,-2.0,0.753968253968254,1.126984126984127,22
-1.5833333333333335,4.0,4.083333333333334,1.0555555555555556,-6.888888888888888,8.111111111111112,-1.8333333333333333,0.9920634920634922,1.023809523809524,23
-1.25,3.9444444444444446,4.333333333333333,1.0,-6.75,8.666666666666666,-1.5,1.2063492063492063,1.1031746031746033,24
-0.8333333333333334,3.5,4.555555555555556,0.6666666666666666,-6.75,8.583333333333332,-1.3333333333333333,1.1984126984126982,0.9325396825396823,25
-0.5,2.75,4.5,-0.33333333333333337,-6.5,8.25,-1.5833333333333335,0.9404761904761906,0.3035714285714286,26
0.125,1.8333333333333335,4.666666666666667,-1.25,-6.5,8.0,-2.0,0.6964285714285714,0.4107142857142857,27
0.5,1.3333333333333333,5.166666666666667,-1.3333333333333333,-6.833333333333334,8.25,-2.5,0.6547619047619048,0.5773809523809523,28
0.3333333333333333,1.5416666666666667,6.166666666666666,-0.8888888888888888,-7.166666666666667,8.666666666666666,-2.6666666666666665,0.8551587301587299,0.5942460317460316,29
0.16666666666666666,1.5833333333333335,7.041666666666667,-0.3333333333333333,-6.611111111111111,8.61111111111111,-2.416666666666667,1.148809523809524,0.6577380952380953,30
0.08333333333333333,1.4166666666666665,7.111111111111112,-0.16666666666666666,-5.916666666666666,8.25,-2.5,1.1825396825396826,0.6329365079365079,31
0.0,1.1666666666666667,7.0,-0.16666666666666666,-5.5,8.055555555555555,-3.0,1.079365079365079,0.5396825396825395,32
0.0,0.7916666666666667,6.833333333333333,-0.41666666666666663,-5.666666666666667,8.25,-3.1666666666666665,0.9464285714285714,0.39583333333333337,33
0.3333333333333333,0.16666666666666666,6.666666666666667,-0.5,-5.666666666666667,8.333333333333334,-3.1111111111111107,0.8888888888888891,0.25,34
1.25,-0.27777777777777773,6.125,-0.611111111111111,-5.666666666666667,8.166666666666666,-3.3333333333333335,0.8075396825396824,0.26488095238095233,35
2.25,-0.8333333333333333,5.5,-0.5,-6.333333333333334,7.833333333333333,-3.8333333333333335,0.5833333333333331,0.041666666666666574,36
3.472222222222222,-1.3333333333333333,5.166666666666667,-0.3333333333333333,-6.666666666666667,7.666666666666667,-4.388888888888889,0.5119047619047619,0.08928571428571427,37
3.5,-1.5,4.833333333333333,-0.5,-6.833333333333333,7.666666666666667,-4.75,0.3452380952380953,-0.07738095238095236,38
3.583333333333333,-1.1666666666666665,4.125,-0.6666666666666666,-6.666666666666667,7.958333333333333,-4.833333333333333,0.33333333333333315,-0.16666666666666674,39
3.8333333333333335,-0.5,3.5,-1.0,-6.583333333333334,8.0,-4.833333333333333,0.3452380952380953,-0.07738095238095236,40
3.6666666666666665,0.16666666666666666,3.083333333333333,-1.1666666666666667,-6.083333333333333,8.0,-4.833333333333333,0.4047619047619047,0.2857142857142857,41
3.6666666666666665,0.5,3.0,-1.0833333333333335,-5.833333333333333,8.0,-5.0,0.4642857142857143,0.48214285714285715,42
3.8333333333333335,0.125,3.0555555555555554,-0.9444444444444445,-5.833333333333333,8.166666666666666,-5.416666666666666,0.4265873015873018,0.2757936507936509,43
4.111111111111112,0.38888888888888884,3.3333333333333335,-1.0,-5.833333333333333,8.5,-6.166666666666667,0.47619047619047616,0.4325396825396825,44
4.083333333333334,0.9444444444444445,3.3333333333333335,-1.4166666666666667,-5.833333333333333,8.222222222222221,-6.666666666666667,0.380952380952381,0.6626984126984128,45
3.5,1.0,2.888888888888889,-2.3333333333333335,-5.5,7.708333333333334,-7.208333333333333,0.007936507936508035,0.5039682539682541,46
3.0,0.8333333333333334,1.9444444444444444,-3.0,-5.0,7.833333333333333,-7.666666666666667,-0.2936507936507938,0.26984126984126977,47
2.6666666666666665,0.3333333333333333,1.5,-3.791666666666667,-4.5,8.166666666666666,-8.222222222222223,-0.5496031746031749,-0.10813492063492078,48
2.416666666666667,-0.25,1.5,-4.333333333333333,-4.083333333333334,8.75,-8.25,-0.6071428571428571,-0.42857142857142855,49
1.9999999999999998,-0.888888888888889,1.6666666666666667,-4.333333333333333,-3.583333333333333,9.0,-8.083333333333332,-0.6031746031746029,-0.7460317460317459,50
2.0,-1.1666666666666667,1.6666666666666667,-4.0,-3.5,9.0,-7.75,-0.5357142857142857,-0.8511904761904763,51
2.1666666666666665,-1.1666666666666667,1.5,-3.583333333333333,-3.416666666666667,8.666666666666666,-7.666666666666667,-0.5000000000000001,-0.8333333333333335,52
2.0,-1.25,1.4166666666666665,-2.944444444444444,-3.0,8.333333333333334,-7.666666666666667,-0.44444444444444436,-0.8472222222222222,53
1.8333333333333333,-1.3333333333333333,1.1666666666666667,-2.583333333333333,-3.0,8.222222222222221,-8.366666666666667,-0.5801587301587302,-0.9567460317460317,54
1.5,-1.5833333333333335,1.0,-2.0277777777777777,-2.722222222222222,8.833333333333332,-9.0,-0.5714285714285715,-1.0773809523809526,55
1.3333333333333333,-1.9166666666666665,1.25,-1.6666666666666667,-2.8333333333333335,9.777777777777779,-8.75,-0.40079365079365076,-1.0337301587301588,56
1.5,-2.7083333333333335,1.3333333333333333,-1.8333333333333333,-2.8750000000000004,10.25,-8.333333333333334,-0.3809523809523811,-1.1071428571428572,57
1.8,-3.6166666666666667,1.1777777777777778,-2.25,-2.8222222222222224,10.466666666666667,-8.1,-0.47777777777777775,-1.363888888888889,58
1.55,,,-2.6666666666666665,-2.75,,,-1.2888888888888888,-1.9777777777777776,59
