Mi,07.11.18,19:30
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,1/3,0,33,3,1,1,0
4,Felder,Gabriel,3/5,0,60,1,0,1,0
7,Suter,Nicolas,5/5,0,100,2,1,1,0
8,Giovanelli,Marco,1/3,0,33,,0,0,0
9,Christinat,Joël,0,0,,1,0,0,0
10,Lanz,Thomas,1/2,0,50,1,0,0,0
11,Wyttenbach,Ivan,6/10,3/4,60,,0,0,0
13,Friedli,Reto,0,0,,,1,0,0
15,Huwyler,Simon,0,0,,,0,0,0
16,Winkler,Marc,0,0,,2,0,0,0
17,Guignet,Damien,6/7,0,85,2,0,0,0
18,Gruber,Nino,0,0,,1,0,0,0
19,Huwyler,Stefan,0/1,0,0,,0,1,0
21,Lutz,Nico,0,0,,,0,0,0
22,Caspar,Roman,3/4,0,75,1,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,8/30,2/5,27
23,Wick,Flavio,8/14,1/3,58
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Merz,Andreas,0,0,0
D,Wallimann,Priska,0,0,0
