Do,04.04.19,20:15
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,1/7,1/1,14,,1,1,0
3,Linder,Luca,1/1,0,100,1,0,0,0
4,Felder,Gabriel,0/1,0,0,,0,1,0
6,Dähler,Jonas,0,0,,,0,0,0
8,Giovanelli,Marco,1/4,0,25,1,1,0,0
9,Lüthi,Dario,5/10,0,50,1,0,0,0
11,Wyttenbach,Ivan,7/11,4/6,63,,0,0,0
13,Friedli,Reto,2/2,0,100,,0,1,0
15,Huwyler,Simon,0/1,0,0,,1,0,0
16,Winkler,Marc,0,0,,,0,0,0
17,Guignet,Damien,6/7,0,85,2,0,0,0
18,Manse,Cedric,0,0,,1,0,0,0
19,Huwyler,Stefan,0,0,,1,0,0,0
20,Krainer,Sven,2/3,0,66,,0,1,0
21,Gruber,Nino,6/8,0,75,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,4/36,0/3,12
23,Wick,Flavio,4/12,,34
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Dähler,Cyril,0,0,0
D,Raemy,Nicola,0,0,0
