Do,29.11.18,20:00

Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
2,Holm,Phillip,Tandrup,5/9,0,55,2,0,1,0
4,Felder,Gabriel,1/1,0,100,,0,0,0
5,Raemy,Nicolas,5/7,0,71,5,0,0,0
6,Dähler,Jonas,2/3,0,66,,1,0,0
7,Suter,Nicolas,2/6,0,33,,0,1,0
8,Giovanelli,Marco,0,0,,1,0,0,0
10,Lanz,Thomas,6/10,0,60,,0,0,0
11,Caspar,Roman,0,0,,1,1,1,0
13,Friedli,Reto,2/2,0,100,,0,0,0
15,Huwyler,Simon,0,0,,,0,0,0
16,Winkler,Marc,0/1,0,0,,0,0,0
17,Guignet,Damien,1/3,0,33,,0,0,0
19,Huwyler,Stefan,0/1,0,0,,0,1,0
21,Manse,Cedric,3/6,0,50,,0,0,0
22,Wyttenbach,Ivan,2/3,2/2,66,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
23,Wick,Flavio,3/18,0/2,17
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Merz,Andreas,0,0,0
D,Gyger,Jörg,0,0,0
