Mi,23.08.17,19:00

Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
4,Rubin,Lenny,12/16,2/2,75,3,0,0,0
7,Suter,Nicolas,3/4,0,75,,0,2,0
8,Giovanelli,Marco,0/2,0,0,2,1,0,0
9,Glatthard,Viktor,0,0,,,1,0,0
10,Lanz,Thomas,5/6,0,83,2,0,0,0
11,Caspar,Roman,1/4,0,25,2,0,1,0
13,Friedli,Reto,2/3,0,66,2,0,0,0
14,von,Deschwanden,Lukas,3/4,1/1,75,1,0,0,0
16,Winkler,Marc,0,0,,,0,0,0
17,Guignet,Damien,0,0,,,0,0,0
19,Huwyler,Stefan,1/2,0,50,1,1,0,0
20,Krainer,Sven,4/6,0,66,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
23,Wick,Flavio,3/10,1/2,30
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
