Sa,24.03.18,17:00

Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
3,Linder,Luca,1/1,0,100,,0,0,0
4,Rubin,Lenny,3/9,0/1,33,4,1,0,0
5,Raemy,Nicolas,4/7,0,57,1,1,0,0
6,Dähler,Jonas,2/3,0,66,,0,0,0
7,Suter,Nicolas,7/9,2/3,77,,0,0,0
8,Giovanelli,Marco,0,0,,,1,1,0
9,Glatthard,Viktor,1/4,0,25,,0,0,0
10,Lanz,Thomas,0,0,,,0,0,0
11,Caspar,Roman,2/3,0,66,1,0,0,0
13,Friedli,Reto,1/3,0,33,,0,0,0
14,von,Deschwanden,Lukas,0,0,,,0,0,0
16,Winkler,Marc,0,0,,,0,0,0
17,Guignet,Damien,2/3,0,66,1,0,2,0
19,Huwyler,Stefan,1/1,0,100,,0,0,0
20,Krainer,Sven,2/4,0,50,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
23,Wick,Flavio,6/25,0/1,24
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Merz,Andreas,0,0,0
D,Zürcher,Jasmin,0,0,0
