Fr,16.03.18,19:30
MNLA
Wacker,Thun
SPIELER,TORE,7M,%,TF,V,2',D
3,Linder,Luca,1/1,0,100,,0,1,0
4,Rubin,Lenny,6/10,2/2,60,3,1,0,0
5,Raemy,Nicolas,5/8,0,62,2,0,1,0
6,Dähler,Jonas,4/5,0,80,,0,0,0
7,Suter,Nicolas,1/3,0,33,,0,0,0
8,Giovanelli,Marco,0,0,,,0,0,0
9,Glatthard,Viktor,0/1,0,0,,0,1,0
10,Lanz,Thomas,0/1,0,0,1,0,0,0
11,Caspar,Roman,2/2,0,100,,1,1,0
13,Friedli,Reto,0,0,,1,0,0,0
14,von,Deschwanden,Lukas,8/16,2/4,50,1,0,1,0
16,Winkler,Marc,0/1,0,0,,0,0,0
17,Guignet,Damien,0,0,,,0,0,0
19,Huwyler,Stefan,0,0,,,0,3,0
20,Krainer,Sven,0,0,,,0,0,0
23,Wick,Flavio,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Winkler,Marc,15/38,2/7,40
""
STAFF,V,2',D
A,Rubin,Martin,0,0,0
B,Badertscher,Remo,0,0,0
C,Trepp,Michael,0,0,0
D,Zedi,Jörg,0,0,0
