SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,1/2,0,50,,0,0,0
Felder Gabriel,0/1,0,0,1,0,0,0
Dähler Jonas,1/2,0,50,1,1,0,0
Lüthi Dario,1/2,0,50,2,1,1,0
Dannmeyer Max,3/8,0,37,2,0,0,0
Lory Elias,1/1,0,100,,0,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,0/1,0,0,2,0,0,0
Schwab Yannick,6/6,0,100,,0,0,0
Huwyler Stefan,4/4,0,100,1,0,0,0
Gruber Nino,1/1,0,100,1,0,0,0
Chernov Ivan,3/4,0,75,1,0,0,0
Wick Flavio,0/1,0,0,,0,0,0
Suter Nicolas,8/8,3/3,100,3,0,0,0
Delhees Ron,0,0,,,0,0,0
