SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,4/8,3/3,50,,0,0,0
Felder Gabriel,2/5,0,40,1,0,0,0
Dähler Jonas,2/3,0,66,,1,0,0
Lüthi Dario,0/2,0,0,,0,2,0
Dannmeyer Max,1/3,0,33,,0,0,0
Schwab Yannick,0/1,0,0,1,0,2,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,5/7,0,71,4,1,0,0
Huwyler Stefan,0,0,,,0,1,0
Chernov Ivan,2/6,0,33,,0,0,0
Gruber Nino,1/2,0,50,,0,0,0
Wick Flavio,1/1,0,100,,0,0,0
Suter Nicolas,1/6,0/1,16,6,0,1,0
