SPIELER,TORE,7M,%,TF,V,2',D
Felder Gabriel,3/6,0,50,,0,0,0
Raemy Nicolas,5/8,0,62,,0,0,0
Dähler Jonas,3/4,0,75,1,0,0,0
Sorgen Janick,1/2,0,50,,0,0,0
Recher Jan,0/1,0,0,,0,0,0
Lory Elias,0,0,,,0,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,1/3,0,33,,0,2,0
Schwab Yannick,3/5,0,60,1,0,1,0
Huwyler Stefan,0,0,,,0,0,0
Gruber Nino,2/4,0,50,,0,0,0
Chernov Ivan,3/4,0,75,,1,0,0
Wick Flavio,0,0,,,0,0,0
Suter Nicolas,5/7,2/3,71,1,0,0,0
Delhees Ron,3/7,0,42,,0,1,0
