SPIELER,TORE,7M,%,TF,V,2',D
Felder Gabriel,0/4,0,0,,0,0,0
Raemy Nicolas,3/8,0/1,37,3,0,0,0
Dähler Jonas,0/1,0,0,,0,0,0
Sorgen Janick,0/1,0,0,3,0,0,0
Römer Flavian,0,0,,,0,0,0
Lüthi Dario,1/1,0,100,1,1,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,2/3,0,66,,0,1,0
Schwab Yannick,1/3,0,33,,0,2,0
Huwyler Stefan,0,0,,,0,2,0
Gruber Nino,1/2,0,50,1,0,0,0
Chernov Ivan,0/2,0,0,,1,0,0
Wick Flavio,0,0,,,0,0,0
Suter Nicolas,8/12,2/4,66,,0,0,0
Delhees Ron,5/7,0,71,1,0,0,0
