SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,0,0,,,0,0,0
Felder Gabriel,2/2,0,100,,0,0,0
Dähler Jonas,1/1,0,100,,0,0,0
Lüthi Dario,0,0,,,1,2,0
Dannmeyer Max,8/9,0,88,1,0,0,0
von Deschwanden Lukas,6/11,4/5,54,,0,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,0,0,,2,0,0,0
Schwab Yannick,1/2,0,50,1,0,0,0
Huwyler Stefan,0,0,,,0,2,0
Gruber Nino,1/2,0,50,,0,0,0
Chernov Ivan,1/1,0,100,1,0,0,0
Wick Flavio,0,0,,,0,0,0
Suter Nicolas,3/5,0/1,60,2,0,0,0
Delhees Ron,5/10,0,50,1,0,1,0
