SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,0,0,,,0,1,0
Forrer Steven,1/3,1/2,33,,0,1,0
Felder Gabriel,3/6,0,50,,0,0,0
Chernov Ivan,5/9,0,55,2,0,0,0
Ruef Mauro,0,0,,,0,0,0
Schwab Yannick,1/2,0,50,1,0,1,0
Zehr Tobias,6/9,0,66,,0,1,0
Lutz Nico,0/2,0,0,,0,0,0
Stettler Nils,2/3,0,66,1,1,0,0
Giovanelli Marco,1/5,0,20,2,0,0,0
Lory Elias,4/8,1/3,50,,1,0,0
Stettler Ramon,0,0,,,0,0,0
Scheidegger Roman,1/2,0,50,,0,0,0
Drollinger Yannick,1/1,0,100,,0,1,0
Stettler Jan,0/1,0,0,,0,0,0
