SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,,0,0,0
Forrer Steven,1/1,0,100,,0,1,0
Orode Godwin Ayko,0,0,,,0,0,0
Zehr Tobias,1/3,0,33,2,0,0,0
van den Nobelen Timon,1/2,0,50,,0,0,0
Schenk Adrian,3/3,0,100,,0,0,0
Gurtner Nicolas,4/5,0,80,,0,0,0
Ruef Mauro,5/9,0,55,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Stüdle Nicolas,1/3,0,33,,0,0,0
Schöni Gregory,3/3,0,100,2,0,2,0
Meier Aaron,4/5,0,80,,1,1,0
Lindner Jorden,4/8,1/2,50,2,1,0,0
Schär Nicola,0,0,,1,1,1,0
