SPIELER,TORE,7M,%,TF,V,2',D
Gobeli Sven,0,0,,1,0,0,0
Forrer Steven,1/4,0,25,3,0,1,0
Recher Jan,8/10,0,80,1,0,0,0
Zehr Tobias,1/3,0,33,2,0,1,0
van den Nobelen Timon,0,0,,,0,0,0
Schenk Adrian,5/6,0,83,,0,0,0
Gurtner Nicolas,2/2,1/1,100,,0,0,1
Brenzikofer André,0,0,,,0,0,0
Stettler Jan,1/5,0,20,1,0,0,0
Ruef Mauro,2/3,0,66,,0,0,0
Schöni Gregory,1/3,0,33,1,1,0,0
Stüdle Nicolas,2/5,0,40,,0,0,0
Meier Aaron,1/3,0,33,,1,2,0
Lindner Jorden,2/3,0,66,2,1,2,0
