SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,,0,0,0
Forrer Steven,6/8,2/2,75,2,0,0,0
Orode Godwin Ayko,2/11,0,18,3,0,1,0
Zehr Tobias,3/5,0,60,3,1,0,0
Recher Jan,5/6,0/1,83,1,0,0,0
Bunke Seraphin,1/1,0,100,,0,0,0
Schenk Adrian,4/5,0,80,,0,0,0
Gurtner Nicolas,2/3,1/2,66,1,0,0,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,1/1,0,100,,0,0,0
Ruef Mauro,4/5,1/2,80,,0,0,0
Schöni Gregory,1/1,0,100,,1,2,0
Stettler Jan,0/2,0,0,1,1,1,0
Lindner Jorden,2/5,0/1,40,1,0,0,0
