SPIELER,TORE,7M,%,TF,V,2',D
Forrer Steven,4/5,0,80,1,0,1,0
Kiener Lars,8/13,0,61,,0,0,0
Zehr Tobias,1/2,0,50,,0,1,0
Schenk Adrian,2/3,0,66,,0,0,0
Gurtner Nicolas,3/5,3/4,60,1,0,0,0
Antonietti Sandro,1/1,0,100,,0,2,0
Hug Dominique,0,0,,,0,0,0
Ruef Mauro,3/6,2/3,50,,0,0,0
Stüdle Nicolas,0/1,0,0,,0,0,0
Glücki Valentin,0/3,0,0,1,0,0,0
Meier Aaron,4/6,0,66,,1,1,0
Lindner Jorden,3/3,0,100,,0,1,0
