SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,,0,0,0
Forrer Steven,0/3,0,0,3,1,1,0
Recher Jan,3/6,0,50,,0,0,0
Zehr Tobias,1/4,0,25,3,0,0,0
Chernov Ivan,7/11,0,63,4,0,0,0
Bunke Seraphin,0,0,,,0,0,0
Schenk Adrian,0/2,0,0,,0,1,0
Schär Nicola,2/2,0,100,1,0,0,0
Stettler Jan,1/3,0,33,,0,1,0
Ruef Mauro,4/7,0,57,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Lory Elias,6/9,1/1,66,,1,0,0
Stüdle Nicolas,2/5,0,40,,1,1,0
Schöni Gregory,1/2,0,50,,0,1,0
