SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,,0,0,0
Forrer Steven,1/2,0,50,1,1,0,0
Kiener Lars,5/9,0,55,1,0,0,0
Zehr Tobias,3/3,0,100,,0,0,0
Orode Godwin Ayko,0,0,,1,0,0,0
Meier Aaron,5/7,0,71,,0,0,0
Bunke Seraphin,1/2,0,50,1,0,0,0
Schenk Adrian,2/2,0,100,,0,0,0
Gurtner Nicolas,4/5,1/1,80,,0,0,0
Schär Nicola,1/3,0,33,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Stüdle Nicolas,3/4,0,75,,0,0,0
Glücki Valentin,4/5,0,80,,1,1,0
Lindner Jorden,4/5,0,80,2,1,1,0
