SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0/1,0,0,,0,0,0
Forrer Steven,4/4,0,100,4,0,1,0
Orode Godwin Ayko,0/2,0,0,,0,0,0
Zehr Tobias,2/5,0,40,1,1,0,0
Chernov Ivan,5/9,0,55,1,0,0,0
van den Nobelen Timon,0,0,,,0,0,0
Bunke Seraphin,4/4,0,100,,0,0,0
Hug Dominique,0,0,,,0,0,0
Stettler Jan,0,0,,,0,0,0
Ruef Mauro,0/1,0,0,1,0,0,0
Lory Elias,6/8,2/2,75,1,0,0,0
Stüdle Nicolas,1/1,0,100,,1,1,0
Recher Jan,4/8,0,50,,0,0,0
Schöni Gregory,3/3,0,100,1,0,1,0
