SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,3/5,0,60,,1,0,0
Felder Gabriel,1/2,0,50,,1,1,0
Dähler Jonas,6/8,0,75,1,0,1,0
Suter Nicolas,4/4,0,100,1,0,0,0
Lanz Thomas,4/9,0,44,,0,0,0
Wyttenbach Ivan,7/7,7/7,100,,0,0,0
Friedli Reto,1/1,0,100,,0,0,0
Lüthi Dario,0,0,,,0,0,1
Huwyler Simon,0,0,,,0,1,0
Guignet Damien,4/5,0,80,1,0,0,0
Huwyler Stefan,3/4,0,75,,0,0,0
Haas Noah,0/3,0,0,,0,0,0
Wick Flavio,0,0,,,0,0,0
