SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,10/11,0,90,2,0,0,0
Felder Gabriel,3/5,0,60,2,1,1,0
Dähler Jonas,7/10,0,70,1,1,1,0
Suter Nicolas,4/5,0,80,1,0,0,0
Giovanelli Marco,0,0,,,0,0,0
Lanz Thomas,6/7,0,85,,0,0,0
Wyttenbach Ivan,2/2,2/2,100,,0,0,0
Friedli Reto,3/3,0,100,1,0,0,0
Lüthi Dario,0,0,,1,1,1,0
Huwyler Simon,0,0,,,0,1,0
Guignet Damien,2/3,0,66,,0,0,0
Huwyler Stefan,2/3,0,66,,0,0,0
Haas Noah,1/3,0,33,,0,0,0
Wick Flavio,3/3,0,100,,0,0,0
Bouilloux Roman,1/1,0,100,1,0,1,0
