SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,3/6,0,50,,1,0,0
Felder Gabriel,1/2,0,50,5,0,1,0
Dähler Jonas,2/5,0,40,,0,0,0
Suter Nicolas,9/14,0,64,1,1,1,0
Lanz Thomas,1/2,0,50,1,0,0,0
Wyttenbach Ivan,9/12,2/4,75,,0,0,0
Klenja Emush,0,0,,,0,0,0
Friedli Reto,2/4,0,50,,0,0,0
Lüthi Dario,0,0,,,0,0,0
Huwyler Simon,0/1,0,0,,0,2,0
Winkler Marc,0,0,,1,0,0,0
Manse Cedric,3/4,0,75,1,0,1,0
Huwyler Stefan,0/1,0,0,,1,1,0
