SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,0/4,0,0,1,1,1,0
Felder Gabriel,2/3,0,66,1,0,0,0
Raemy Nicolas,4/9,0,44,2,0,0,0
Dähler Jonas,1/3,0,33,,0,1,0
Sorgen Janick,0,0,,1,0,0,0
Lanz Thomas,1/3,0,33,1,1,2,0
Wyttenbach Ivan,2/4,2/2,50,,0,0,0
Friedli Reto,3/7,0,42,,0,0,0
Huwyler Simon,0,0,,,0,1,0
Winkler Marc,0,0,,1,0,0,0
Gruber Nino,0/1,0,0,1,0,0,0
Huwyler Stefan,0,0,,,1,0,0
Krainer Sven,4/4,0,100,,0,0,0
Christinat Joël,0/4,0,0,1,0,0,0
Caspar Roman,0/4,0,0,,0,0,0
Wick Flavio,0,0,,,0,0,0
