SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,6/13,0,46,3,0,1,0
Felder Gabriel,0,0,,,0,0,0
Raemy Nicolas,1/7,0,14,3,0,2,0
Dähler Jonas,6/7,0,85,,1,2,0
Giovanelli Marco,0,0,,,0,0,0
Lanz Thomas,5/6,0,83,,0,0,0
Wyttenbach Ivan,6/10,6/6,60,4,0,0,0
Friedli Reto,0,0,,1,0,0,0
Huwyler Simon,0,0,,,0,0,0
Winkler Marc,0,0,,,0,0,0
Gruber Nino,0/1,0,0,,0,1,0
Huwyler Stefan,0,0,,1,0,1,0
Krainer Sven,0,0,,,0,0,0
Christinat Joël,0,0,,,0,0,0
Caspar Roman,0/4,0,0,2,0,0,0
Wick Flavio,0,0,,,0,0,0
